pinyin,ipa,tone_ipa,tone_desc,onset,glide,nucleus,coda,tone
niu2,niəu,˧˥,rising,n,i,ə,u
niu3,niəu,˨˩˦,falling-rising,n,i,ə,u
niu4,niəu,˥˩,falling,n,i,ə,u
nong0,nʊŋ,,neutral,n,,ʊ,ŋ
nong1,nʊŋ,˥,flat,n,,ʊ,ŋ
nong2,nʊŋ,˧˥,rising,n,,ʊ,ŋ
nong3,nʊŋ,˨˩˦,falling-rising,n,,ʊ,ŋ
nong4,nʊŋ,˥˩,falling,n,,ʊ,ŋ
nou0,nəu,,neutral,n,,ə,u
nou1,nəu,˥,flat,n,,ə,u
nou2,nəu,˧˥,rising,n,,ə,u
nou3,nəu,˨˩˦,falling-rising,n,,ə,u
nou4,nəu,˥˩,falling,n,,ə,u
nu0,nu,,neutral,n,,u,
nu1,nu,˥,flat,n,,u,
nu2,nu,˧˥,rising,n,,u,
nu3,nu,˨˩˦,falling-rising,n,,u,
nu4,nu,˥˩,falling,n,,u,
nuan0,nuan,,neutral,n,u,a,n
nuan1,nuan,˥,flat,n,u,a,n
nuan2,nuan,˧˥,rising,n,u,a,n
nuan3,nuan,˨˩˦,falling-rising,n,u,a,n
nuan4,nuan,˥˩,falling,n,u,a,n
nuo0,nuo,,neutral,n,u,o,
nuo1,nuo,˥,flat,n,u,o,
nuo2,nuo,˧˥,rising,n,u,o,
nuo3,nuo,˨˩˦,falling-rising,n,u,o,
nuo4,nuo,˥˩,falling,n,u,o,
nv0,ny,,neutral,n,,y,
nv1,ny,˥,flat,n,,y,
nv2,ny,˧˥,rising,n,,y,
nv3,ny,˨˩˦,falling-rising,n,,y,
nv4,ny,˥˩,falling,n,,y,
nve0,nyɛ,,neutral,n,y,ɛ,
nve1,nyɛ,˥,flat,n,y,ɛ,
nve2,nyɛ,˧˥,rising,n,y,ɛ,
nve3,nyɛ,˨˩˦,falling-rising,n,y,ɛ,
nve4,nyɛ,˥˩,falling,n,y,ɛ,
o0,o,,neutral,,,o,
o1,o,˥,flat,,,o,
o2,o,˧˥,rising,,,o,
o3,o,˨˩˦,falling-rising,,,o,
o4,o,˥˩,falling,,,o,
ou0,əu,,neutral,,,ə,u
ou1,əu,˥,flat,,,ə,u
ou2,əu,˧˥,rising,,,ə,u
ou3,əu,˨˩˦,falling-rising,,,ə,u
ou4,əu,˥˩,falling,,,ə,u
pa0,pʰa,,neutral,pʰ,,a,
pa1,pʰa,˥,flat,pʰ,,a,
pa2,pʰa,˧˥,rising,pʰ,,a,
pa3,pʰa,˨˩˦,falling-rising,pʰ,,a,
pa4,pʰa,˥˩,falling,pʰ,,a,
pai0,pʰai,,neutral,pʰ,,a,i
pai1,pʰai,˥,flat,pʰ,,a,i
pai2,pʰai,˧˥,rising,pʰ,,a,i
pai3,pʰai,˨˩˦,falling-rising,pʰ,,a,i
pai4,pʰai,˥˩,falling,pʰ,,a,i
pan0,pʰan,,neutral,pʰ,,a,n
pan1,pʰan,˥,flat,pʰ,,a,n
pan2,pʰan,˧˥,rising,pʰ,,a,n
pan3,pʰan,˨˩˦,falling-rising,pʰ,,a,n
pan4,pʰan,˥˩,falling,pʰ,,a,n
pang0,pʰɑŋ,,neutral,pʰ,,ɑ,ŋ
pang1,pʰɑŋ,˥,flat,pʰ,,ɑ,ŋ
pang2,pʰɑŋ,˧˥,rising,pʰ,,ɑ,ŋ
pang3,pʰɑŋ,˨˩˦,falling-rising,pʰ,,ɑ,ŋ
pang4,pʰɑŋ,˥˩,falling,pʰ,,ɑ,ŋ
pao0,pʰɑu,,neutral,pʰ,,ɑ,u
pao1,pʰɑu,˥,flat,pʰ,,ɑ,u
pao2,pʰɑu,˧˥,rising,pʰ,,ɑ,u
pao3,pʰɑu,˨˩˦,falling-rising,pʰ,,ɑ,u
pao4,pʰɑu,˥˩,falling,pʰ,,ɑ,u
pei0,pʰei,,neutral,pʰ,,e,i
pei1,pʰei,˥,flat,pʰ,,e,i
pei2,pʰei,˧˥,rising,pʰ,,e,i
pei3,pʰei,˨˩˦,falling-rising,pʰ,,e,i
pei4,pʰei,˥˩,falling,pʰ,,e,i
pen0,pʰən,,neutral,pʰ,,ə,n
pen1,pʰən,˥,flat,pʰ,,ə,n
pen2,pʰən,˧˥,rising,pʰ,,ə,n
pen3,pʰən,˨˩˦,falling-rising,pʰ,,ə,n
pen4,pʰən,˥˩,falling,pʰ,,ə,n
peng0,pʰəŋ,,neutral,pʰ,,ə,ŋ
peng1,pʰəŋ,˥,flat,pʰ,,ə,ŋ
peng2,pʰəŋ,˧˥,rising,pʰ,,ə,ŋ
peng3,pʰəŋ,˨˩˦,falling-rising,pʰ,,ə,ŋ
peng4,pʰəŋ,˥˩,falling,pʰ,,ə,ŋ
pi0,pʰi,,neutral,pʰ,,i,
pi1,pʰi,˥,flat,pʰ,,i,
pi2,pʰi,˧˥,rising,pʰ,,i,
pi3,pʰi,˨˩˦,falling-rising,pʰ,,i,
pi4,pʰi,˥˩,falling,pʰ,,i,
pian0,pʰian,,neutral,pʰ,i,a,n
pian1,pʰian,˥,flat,pʰ,i,a,n
pian2,pʰian,˧˥,rising,pʰ,i,a,n
pian3,pʰian,˨˩˦,falling-rising,pʰ,i,a,n
pian4,pʰian,˥˩,falling,pʰ,i,a,n
piao0,pʰiɑu,,neutral,pʰ,i,ɑ,u
piao1,pʰiɑu,˥,flat,pʰ,i,ɑ,u
piao2,pʰiɑu,˧˥,rising,pʰ,i,ɑ,u
piao3,pʰiɑu,˨˩˦,falling-rising,pʰ,i,ɑ,u
piao4,pʰiɑu,˥˩,falling,pʰ,i,ɑ,u
pie0,pʰiɛ,,neutral,pʰ,i,ɛ,
pie1,pʰiɛ,˥,flat,pʰ,i,ɛ,
pie2,pʰiɛ,˧˥,rising,pʰ,i,ɛ,
pie3,pʰiɛ,˨˩˦,falling-rising,pʰ,i,ɛ,
pie4,pʰiɛ,˥˩,falling,pʰ,i,ɛ,
pin0,pʰin,,neutral,pʰ,,i,n
pin1,pʰin,˥,flat,pʰ,,i,n
pin2,pʰin,˧˥,rising,pʰ,,i,n
pin3,pʰin,˨˩˦,falling-rising,pʰ,,i,n
pin4,pʰin,˥˩,falling,pʰ,,i,n
ping0,pʰiŋ,,neutral,pʰ,,i,ŋ
ping1,pʰiŋ,˥,flat,pʰ,,i,ŋ
ping2,pʰiŋ,˧˥,rising,pʰ,,i,ŋ
ping3,pʰiŋ,˨˩˦,falling-rising,pʰ,,i,ŋ
ping4,pʰiŋ,˥˩,falling,pʰ,,i,ŋ
po0,pʰo,,neutral,pʰ,,o,
po1,pʰo,˥,flat,pʰ,,o,
po2,pʰo,˧˥,rising,pʰ,,o,
po3,pʰo,˨˩˦,falling-rising,pʰ,,o,
po4,pʰo,˥˩,falling,pʰ,,o,
pou0,pʰəu,,neutral,pʰ,,ə,u
pou1,pʰəu,˥,flat,pʰ,,ə,u
pou2,pʰəu,˧˥,rising,pʰ,,ə,u
pou3,pʰəu,˨˩˦,falling-rising,pʰ,,ə,u
pou4,pʰəu,˥˩,falling,pʰ,,ə,u
pu0,pʰu,,neutral,pʰ,,u,
pu1,pʰu,˥,flat,pʰ,,u,
pu2,pʰu,˧˥,rising,pʰ,,u,
pu3,pʰu,˨˩˦,falling-rising,pʰ,,u,
pu4,pʰu,˥˩,falling,pʰ,,u,
qi0,tɕʰi,,neutral,tɕʰ,,i,
qi1,tɕʰi,˥,flat,tɕʰ,,i,
qi2,tɕʰi,˧˥,rising,tɕʰ,,i,
qi3,tɕʰi,˨˩˦,falling-rising,tɕʰ,,i,
qi4,tɕʰi,˥˩,falling,tɕʰ,,i,
qia0,tɕʰia,,neutral,tɕʰ,i,a,
qia1,tɕʰia,˥,flat,tɕʰ,i,a,
qia2,tɕʰia,˧˥,rising,tɕʰ,i,a,
qia3,tɕʰia,˨˩˦,falling-rising,tɕʰ,i,a,
qia4,tɕʰia,˥˩,falling,tɕʰ,i,a,
qian0,tɕʰian,,neutral,tɕʰ,i,a,n
qian1,tɕʰian,˥,flat,tɕʰ,i,a,n
qian2,tɕʰian,˧˥,rising,tɕʰ,i,a,n
qian3,tɕʰian,˨˩˦,falling-rising,tɕʰ,i,a,n
qian4,tɕʰian,˥˩,falling,tɕʰ,i,a,n
qiang0,tɕʰiɑŋ,,neutral,tɕʰ,i,ɑ,ŋ
qiang1,tɕʰiɑŋ,˥,flat,tɕʰ,i,ɑ,ŋ
qiang2,tɕʰiɑŋ,˧˥,rising,tɕʰ,i,ɑ,ŋ
qiang3,tɕʰiɑŋ,˨˩˦,falling-rising,tɕʰ,i,ɑ,ŋ
qiang4,tɕʰiɑŋ,˥˩,falling,tɕʰ,i,ɑ,ŋ
qiao0,tɕʰiɑu,,neutral,tɕʰ,i,ɑ,u
qiao1,tɕʰiɑu,˥,flat,tɕʰ,i,ɑ,u
qiao2,tɕʰiɑu,˧˥,rising,tɕʰ,i,ɑ,u
qiao3,tɕʰiɑu,˨˩˦,falling-rising,tɕʰ,i,ɑ,u
qiao4,tɕʰiɑu,˥˩,falling,tɕʰ,i,ɑ,u
qie0,tɕʰiɛ,,neutral,tɕʰ,i,ɛ,
qie1,tɕʰiɛ,˥,flat,tɕʰ,i,ɛ,
qie2,tɕʰiɛ,˧˥,rising,tɕʰ,i,ɛ,
qie3,tɕʰiɛ,˨˩˦,falling-rising,tɕʰ,i,ɛ,
qie4,tɕʰiɛ,˥˩,falling,tɕʰ,i,ɛ,
qin0,tɕʰin,,neutral,tɕʰ,,i,n
qin1,tɕʰin,˥,flat,tɕʰ,,i,n
qin2,tɕʰin,˧˥,rising,tɕʰ,,i,n
qin3,tɕʰin,˨˩˦,falling-rising,tɕʰ,,i,n
qin4,tɕʰin,˥˩,falling,tɕʰ,,i,n
qing0,tɕʰiŋ,,neutral,tɕʰ,,i,ŋ
qing1,tɕʰiŋ,˥,flat,tɕʰ,,i,ŋ
qing2,tɕʰiŋ,˧˥,rising,tɕʰ,,i,ŋ
qing3,tɕʰiŋ,˨˩˦,falling-rising,tɕʰ,,i,ŋ
qing4,tɕʰiŋ,˥˩,falling,tɕʰ,,i,ŋ
qiong0,tɕʰiʊŋ,,neutral,tɕʰ,i,ʊ,ŋ
qiong1,tɕʰiʊŋ,˥,flat,tɕʰ,i,ʊ,ŋ
qiong2,tɕʰiʊŋ,˧˥,rising,tɕʰ,i,ʊ,ŋ
qiong3,tɕʰiʊŋ,˨˩˦,falling-rising,tɕʰ,i,ʊ,ŋ
qiong4,tɕʰiʊŋ,˥˩,falling,tɕʰ,i,ʊ,ŋ
qiu0,tɕʰiəu,,neutral,tɕʰ,i,ə,u
qiu1,tɕʰiəu,˥,flat,tɕʰ,i,ə,u
qiu2,tɕʰiəu,˧˥,rising,tɕʰ,i,ə,u
qiu3,tɕʰiəu,˨˩˦,falling-rising,tɕʰ,i,ə,u
qiu4,tɕʰiəu,˥˩,falling,tɕʰ,i,ə,u
qu0,tɕʰy,,neutral,tɕʰ,,y,
qu1,tɕʰy,˥,flat,tɕʰ,,y,
qu2,tɕʰy,˧˥,rising,tɕʰ,,y,
qu3,tɕʰy,˨˩˦,falling-rising,tɕʰ,,y,
qu4,tɕʰy,˥˩,falling,tɕʰ,,y,
quan0,tɕʰyan,,neutral,tɕʰ,y,a,n
quan1,tɕʰyan,˥,flat,tɕʰ,y,a,n
quan2,tɕʰyan,˧˥,rising,tɕʰ,y,a,n
quan3,tɕʰyan,˨˩˦,falling-rising,tɕʰ,y,a,n
quan4,tɕʰyan,˥˩,falling,tɕʰ,y,a,n
que0,tɕʰyɛ,,neutral,tɕʰ,y,ɛ,
que1,tɕʰyɛ,˥,flat,tɕʰ,y,ɛ,
que2,tɕʰyɛ,˧˥,rising,tɕʰ,y,ɛ,
que3,tɕʰyɛ,˨˩˦,falling-rising,tɕʰ,y,ɛ,
que4,tɕʰyɛ,˥˩,falling,tɕʰ,y,ɛ,
qun0,tɕʰyn,,neutral,tɕʰ,,y,n
qun1,tɕʰyn,˥,flat,tɕʰ,,y,n
qun2,tɕʰyn,˧˥,rising,tɕʰ,,y,n
qun3,tɕʰyn,˨˩˦,falling-rising,tɕʰ,,y,n
qun4,tɕʰyn,˥˩,falling,tɕʰ,,y,n
ran0,ʐan,,neutral,ʐ,,a,n
ran1,ʐan,˥,flat,ʐ,,a,n
ran2,ʐan,˧˥,rising,ʐ,,a,n
ran3,ʐan,˨˩˦,falling-rising,ʐ,,a,n
ran4,ʐan,˥˩,falling,ʐ,,a,n
rang0,ʐɑŋ,,neutral,ʐ,,ɑ,ŋ
rang1,ʐɑŋ,˥,flat,ʐ,,ɑ,ŋ
rang2,ʐɑŋ,˧˥,rising,ʐ,,ɑ,ŋ
rang3,ʐɑŋ,˨˩˦,falling-rising,ʐ,,ɑ,ŋ
rang4,ʐɑŋ,˥˩,falling,ʐ,,ɑ,ŋ
rao0,ʐɑu,,neutral,ʐ,,ɑ,u
rao1,ʐɑu,˥,flat,ʐ,,ɑ,u
rao2,ʐɑu,˧˥,rising,ʐ,,ɑ,u
rao3,ʐɑu,˨˩˦,falling-rising,ʐ,,ɑ,u
rao4,ʐɑu,˥˩,falling,ʐ,,ɑ,u
re0,ʐɤ,,neutral,ʐ,,ɤ,
re1,ʐɤ,˥,flat,ʐ,,ɤ,
re2,ʐɤ,˧˥,rising,ʐ,,ɤ,
re3,ʐɤ,˨˩˦,falling-rising,ʐ,,ɤ,
re4,ʐɤ,˥˩,falling,ʐ,,ɤ,
ren0,ʐən,,neutral,ʐ,,ə,n
ren1,ʐən,˥,flat,ʐ,,ə,n
ren2,ʐən,˧˥,rising,ʐ,,ə,n
ren3,ʐən,˨˩˦,falling-rising,ʐ,,ə,n
ren4,ʐən,˥˩,falling,ʐ,,ə,n
reng0,ʐəŋ,,neutral,ʐ,,ə,ŋ
reng1,ʐəŋ,˥,flat,ʐ,,ə,ŋ
reng2,ʐəŋ,˧˥,rising,ʐ,,ə,ŋ
reng3,ʐəŋ,˨˩˦,falling-rising,ʐ,,ə,ŋ
reng4,ʐəŋ,˥˩,falling,ʐ,,ə,ŋ
ri0,ʐɨ,,neutral,ʐ,,ɨ,
ri1,ʐɨ,˥,flat,ʐ,,ɨ,
ri2,ʐɨ,˧˥,rising,ʐ,,ɨ,
ri3,ʐɨ,˨˩˦,falling-rising,ʐ,,ɨ,
ri4,ʐɨ,˥˩,falling,ʐ,,ɨ,
rong0,ʐʊŋ,,neutral,ʐ,,ʊ,ŋ
rong1,ʐʊŋ,˥,flat,ʐ,,ʊ,ŋ
rong2,ʐʊŋ,˧˥,rising,ʐ,,ʊ,ŋ
rong3,ʐʊŋ,˨˩˦,falling-rising,ʐ,,ʊ,ŋ
rong4,ʐʊŋ,˥˩,falling,ʐ,,ʊ,ŋ
rou0,ʐəu,,neutral,ʐ,,ə,u
rou1,ʐəu,˥,flat,ʐ,,ə,u
rou2,ʐəu,˧˥,rising,ʐ,,ə,u
rou3,ʐəu,˨˩˦,falling-rising,ʐ,,ə,u
rou4,ʐəu,˥˩,falling,ʐ,,ə,u
ru0,ʐu,,neutral,ʐ,,u,
ru1,ʐu,˥,flat,ʐ,,u,
ru2,ʐu,˧˥,rising,ʐ,,u,
ru3,ʐu,˨˩˦,falling-rising,ʐ,,u,
ru4,ʐu,˥˩,falling,ʐ,,u,
ruan0,ʐuan,,neutral,ʐ,u,a,n
ruan1,ʐuan,˥,flat,ʐ,u,a,n
ruan2,ʐuan,˧˥,rising,ʐ,u,a,n
ruan3,ʐuan,˨˩˦,falling-rising,ʐ,u,a,n
ruan4,ʐuan,˥˩,falling,ʐ,u,a,n
rui0,ʐuei,,neutral,ʐ,u,e,i
rui1,ʐuei,˥,flat,ʐ,u,e,i
rui2,ʐuei,˧˥,rising,ʐ,u,e,i
rui3,ʐuei,˨˩˦,falling-rising,ʐ,u,e,i
rui4,ʐuei,˥˩,falling,ʐ,u,e,i
run0,ʐuən,,neutral,ʐ,u,ə,n
run1,ʐuən,˥,flat,ʐ,u,ə,n
run2,ʐuən,˧˥,rising,ʐ,u,ə,n
run3,ʐuən,˨˩˦,falling-rising,ʐ,u,ə,n
run4,ʐuən,˥˩,falling,ʐ,u,ə,n
ruo0,ʐuo,,neutral,ʐ,u,o,
ruo1,ʐuo,˥,flat,ʐ,u,o,
ruo2,ʐuo,˧˥,rising,ʐ,u,o,
ruo3,ʐuo,˨˩˦,falling-rising,ʐ,u,o,
ruo4,ʐuo,˥˩,falling,ʐ,u,o,
sa0,sa,,neutral,s,,a,
sa1,sa,˥,flat,s,,a,
sa2,sa,˧˥,rising,s,,a,
sa3,sa,˨˩˦,falling-rising,s,,a,
sa4,sa,˥˩,falling,s,,a,
sai0,sai,,neutral,s,,a,i
sai1,sai,˥,flat,s,,a,i
sai2,sai,˧˥,rising,s,,a,i
sai3,sai,˨˩˦,falling-rising,s,,a,i
sai4,sai,˥˩,falling,s,,a,i
san0,san,,neutral,s,,a,n
san1,san,˥,flat,s,,a,n
san2,san,˧˥,rising,s,,a,n
san3,san,˨˩˦,falling-rising,s,,a,n
san4,san,˥˩,falling,s,,a,n
sang0,sɑŋ,,neutral,s,,ɑ,ŋ
sang1,sɑŋ,˥,flat,s,,ɑ,ŋ
sang2,sɑŋ,˧˥,rising,s,,ɑ,ŋ
sang3,sɑŋ,˨˩˦,falling-rising,s,,ɑ,ŋ
sang4,sɑŋ,˥˩,falling,s,,ɑ,ŋ
sao0,sɑu,,neutral,s,,ɑ,u
sao1,sɑu,˥,flat,s,,ɑ,u
sao2,sɑu,˧˥,rising,s,,ɑ,u
sao3,sɑu,˨˩˦,falling-rising,s,,ɑ,u
sao4,sɑu,˥˩,falling,s,,ɑ,u
se0,sɤ,,neutral,s,,ɤ,
se1,sɤ,˥,flat,s,,ɤ,
se2,sɤ,˧˥,rising,s,,ɤ,
se3,sɤ,˨˩˦,falling-rising,s,,ɤ,
se4,sɤ,˥˩,falling,s,,ɤ,
sen0,sən,,neutral,s,,ə,n
sen1,sən,˥,flat,s,,ə,n
sen2,sən,˧˥,rising,s,,ə,n
sen3,sən,˨˩˦,falling-rising,s,,ə,n
sen4,sən,˥˩,falling,s,,ə,n
seng0,səŋ,,neutral,s,,ə,ŋ
seng1,səŋ,˥,flat,s,,ə,ŋ
seng2,səŋ,˧˥,rising,s,,ə,ŋ
seng3,səŋ,˨˩˦,falling-rising,s,,ə,ŋ
seng4,səŋ,˥˩,falling,s,,ə,ŋ
sha0,ʂa,,neutral,ʂ,,a,
sha1,ʂa,˥,flat,ʂ,,a,
sha2,ʂa,˧˥,rising,ʂ,,a,
sha3,ʂa,˨˩˦,falling-rising,ʂ,,a,
sha4,ʂa,˥˩,falling,ʂ,,a,
shai0,ʂai,,neutral,ʂ,,a,i
shai1,ʂai,˥,flat,ʂ,,a,i
shai2,ʂai,˧˥,rising,ʂ,,a,i
shai3,ʂai,˨˩˦,falling-rising,ʂ,,a,i
shai4,ʂai,˥˩,falling,ʂ,,a,i
shan0,ʂan,,neutral,ʂ,,a,n
shan1,ʂan,˥,flat,ʂ,,a,n
shan2,ʂan,˧˥,rising,ʂ,,a,n
shan3,ʂan,˨˩˦,falling-rising,ʂ,,a,n
shan4,ʂan,˥˩,falling,ʂ,,a,n
shang0,ʂɑŋ,,neutral,ʂ,,ɑ,ŋ
shang1,ʂɑŋ,˥,flat,ʂ,,ɑ,ŋ
shang2,ʂɑŋ,˧˥,rising,ʂ,,ɑ,ŋ
shang3,ʂɑŋ,˨˩˦,falling-rising,ʂ,,ɑ,ŋ
shang4,ʂɑŋ,˥˩,falling,ʂ,,ɑ,ŋ
shao0,ʂɑu,,neutral,ʂ,,ɑ,u
shao1,ʂɑu,˥,flat,ʂ,,ɑ,u
shao2,ʂɑu,˧˥,rising,ʂ,,ɑ,u
shao3,ʂɑu,˨˩˦,falling-rising,ʂ,,ɑ,u
shao4,ʂɑu,˥˩,falling,ʂ,,ɑ,u
she0,ʂɤ,,neutral,ʂ,,ɤ,
she1,ʂɤ,˥,flat,ʂ,,ɤ,
she2,ʂɤ,˧˥,rising,ʂ,,ɤ,
she3,ʂɤ,˨˩˦,falling-rising,ʂ,,ɤ,
she4,ʂɤ,˥˩,falling,ʂ,,ɤ,
shen0,ʂən,,neutral,ʂ,,ə,n
shen1,ʂən,˥,flat,ʂ,,ə,n
shen2,ʂən,˧˥,rising,ʂ,,ə,n
shen3,ʂən,˨˩˦,falling-rising,ʂ,,ə,n
shen4,ʂən,˥˩,falling,ʂ,,ə,n
sheng0,ʂəŋ,,neutral,ʂ,,ə,ŋ
sheng1,ʂəŋ,˥,flat,ʂ,,ə,ŋ
sheng2,ʂəŋ,˧˥,rising,ʂ,,ə,ŋ
sheng3,ʂəŋ,˨˩˦,falling-rising,ʂ,,ə,ŋ
sheng4,ʂəŋ,˥˩,falling,ʂ,,ə,ŋ
shi0,ʂɨ,,neutral,ʂ,,ɨ,
shi1,ʂɨ,˥,flat,ʂ,,ɨ,
shi2,ʂɨ,˧˥,rising,ʂ,,ɨ,
shi3,ʂɨ,˨˩˦,falling-rising,ʂ,,ɨ,
shi4,ʂɨ,˥˩,falling,ʂ,,ɨ,
shou0,ʂəu,,neutral,ʂ,,ə,u
shou1,ʂəu,˥,flat,ʂ,,ə,u
shou2,ʂəu,˧˥,rising,ʂ,,ə,u
shou3,ʂəu,˨˩˦,falling-rising,ʂ,,ə,u
shou4,ʂəu,˥˩,falling,ʂ,,ə,u
shu0,ʂu,,neutral,ʂ,,u,
shu1,ʂu,˥,flat,ʂ,,u,
shu2,ʂu,˧˥,rising,ʂ,,u,
shu3,ʂu,˨˩˦,falling-rising,ʂ,,u,
shu4,ʂu,˥˩,falling,ʂ,,u,
shua0,ʂua,,neutral,ʂ,u,a,
shua1,ʂua,˥,flat,ʂ,u,a,
shua2,ʂua,˧˥,rising,ʂ,u,a,
shua3,ʂua,˨˩˦,falling-rising,ʂ,u,a,
shua4,ʂua,˥˩,falling,ʂ,u,a,
shuai0,ʂuai,,neutral,ʂ,u,a,i
shuai1,ʂuai,˥,flat,ʂ,u,a,i
shuai2,ʂuai,˧˥,rising,ʂ,u,a,i
shuai3,ʂuai,˨˩˦,falling-rising,ʂ,u,a,i
shuai4,ʂuai,˥˩,falling,ʂ,u,a,i
shuan0,ʂuan,,neutral,ʂ,u,a,n
shuan1,ʂuan,˥,flat,ʂ,u,a,n
shuan2,ʂuan,˧˥,rising,ʂ,u,a,n
shuan3,ʂuan,˨˩˦,falling-rising,ʂ,u,a,n
shuan4,ʂuan,˥˩,falling,ʂ,u,a,n
shuang0,ʂuɑŋ,,neutral,ʂ,u,ɑ,ŋ
shuang1,ʂuɑŋ,˥,flat,ʂ,u,ɑ,ŋ
shuang2,ʂuɑŋ,˧˥,rising,ʂ,u,ɑ,ŋ
shuang3,ʂuɑŋ,˨˩˦,falling-rising,ʂ,u,ɑ,ŋ
shuang4,ʂuɑŋ,˥˩,falling,ʂ,u,ɑ,ŋ
shui0,ʂuei,,neutral,ʂ,u,e,i
shui1,ʂuei,˥,flat,ʂ,u,e,i
shui2,ʂuei,˧˥,rising,ʂ,u,e,i
shui3,ʂuei,˨˩˦,falling-rising,ʂ,u,e,i
shui4,ʂuei,˥˩,falling,ʂ,u,e,i
shun0,ʂuən,,neutral,ʂ,u,ə,n
shun1,ʂuən,˥,flat,ʂ,u,ə,n
shun2,ʂuən,˧˥,rising,ʂ,u,ə,n
shun3,ʂuən,˨˩˦,falling-rising,ʂ,u,ə,n
shun4,ʂuən,˥˩,falling,ʂ,u,ə,n
shuo0,ʂuo,,neutral,ʂ,u,o,
shuo1,ʂuo,˥,flat,ʂ,u,o,
shuo2,ʂuo,˧˥,rising,ʂ,u,o,
shuo3,ʂuo,˨˩˦,falling-rising,ʂ,u,o,
shuo4,ʂuo,˥˩,falling,ʂ,u,o,
si0,sɯ,,neutral,s,,ɯ,
si1,sɯ,˥,flat,s,,ɯ,
si2,sɯ,˧˥,rising,s,,ɯ,
si3,sɯ,˨˩˦,falling-rising,s,,ɯ,
si4,sɯ,˥˩,falling,s,,ɯ,
song0,sʊŋ,,neutral,s,,ʊ,ŋ
song1,sʊŋ,˥,flat,s,,ʊ,ŋ
song2,sʊŋ,˧˥,rising,s,,ʊ,ŋ
song3,sʊŋ,˨˩˦,falling-rising,s,,ʊ,ŋ
song4,sʊŋ,˥˩,falling,s,,ʊ,ŋ
sou0,səu,,neutral,s,,ə,u
sou1,səu,˥,flat,s,,ə,u
sou2,səu,˧˥,rising,s,,ə,u
sou3,səu,˨˩˦,falling-rising,s,,ə,u
sou4,səu,˥˩,falling,s,,ə,u
su0,su,,neutral,s,,u,
su1,su,˥,flat,s,,u,
su2,su,˧˥,rising,s,,u,
su3,su,˨˩˦,falling-rising,s,,u,
su4,su,˥˩,falling,s,,u,
suan0,suan,,neutral,s,u,a,n
suan1,suan,˥,flat,s,u,a,n
suan2,suan,˧˥,rising,s,u,a,n
suan3,suan,˨˩˦,falling-rising,s,u,a,n
suan4,suan,˥˩,falling,s,u,a,n
sui0,suei,,neutral,s,u,e,i
sui1,suei,˥,flat,s,u,e,i
sui2,suei,˧˥,rising,s,u,e,i
sui3,suei,˨˩˦,falling-rising,s,u,e,i
sui4,suei,˥˩,falling,s,u,e,i
sun0,suən,,neutral,s,u,ə,n
sun1,suən,˥,flat,s,u,ə,n
sun2,suən,˧˥,rising,s,u,ə,n
sun3,suən,˨˩˦,falling-rising,s,u,ə,n
sun4,suən,˥˩,falling,s,u,ə,n
suo0,suo,,neutral,s,u,o,
suo1,suo,˥,flat,s,u,o,
suo2,suo,˧˥,rising,s,u,o,
suo3,suo,˨˩˦,falling-rising,s,u,o,
suo4,suo,˥˩,falling,s,u,o,
ta0,tʰa,,neutral,tʰ,,a,
ta1,tʰa,˥,flat,tʰ,,a,
ta2,tʰa,˧˥,rising,tʰ,,a,
ta3,tʰa,˨˩˦,falling-rising,tʰ,,a,
ta4,tʰa,˥˩,falling,tʰ,,a,
tai0,tʰai,,neutral,tʰ,,a,i
tai1,tʰai,˥,flat,tʰ,,a,i
tai2,tʰai,˧˥,rising,tʰ,,a,i
tai3,tʰai,˨˩˦,falling-rising,tʰ,,a,i
tai4,tʰai,˥˩,falling,tʰ,,a,i
tan0,tʰan,,neutral,tʰ,,a,n
tan1,tʰan,˥,flat,tʰ,,a,n
tan2,tʰan,˧˥,rising,tʰ,,a,n
tan3,tʰan,˨˩˦,falling-rising,tʰ,,a,n
tan4,tʰan,˥˩,falling,tʰ,,a,n
tang0,tʰɑŋ,,neutral,tʰ,,ɑ,ŋ
tang1,tʰɑŋ,˥,flat,tʰ,,ɑ,ŋ
tang2,tʰɑŋ,˧˥,rising,tʰ,,ɑ,ŋ
tang3,tʰɑŋ,˨˩˦,falling-rising,tʰ,,ɑ,ŋ
tang4,tʰɑŋ,˥˩,falling,tʰ,,ɑ,ŋ
tao0,tʰɑu,,neutral,tʰ,,ɑ,u
tao1,tʰɑu,˥,flat,tʰ,,ɑ,u
tao2,tʰɑu,˧˥,rising,tʰ,,ɑ,u
tao3,tʰɑu,˨˩˦,falling-rising,tʰ,,ɑ,u
tao4,tʰɑu,˥˩,falling,tʰ,,ɑ,u
te0,tʰɤ,,neutral,tʰ,,ɤ,
te1,tʰɤ,˥,flat,tʰ,,ɤ,
te2,tʰɤ,˧˥,rising,tʰ,,ɤ,
te3,tʰɤ,˨˩˦,falling-rising,tʰ,,ɤ,
te4,tʰɤ,˥˩,falling,tʰ,,ɤ,
teng0,tʰəŋ,,neutral,tʰ,,ə,ŋ
teng1,tʰəŋ,˥,flat,tʰ,,ə,ŋ
teng2,tʰəŋ,˧˥,rising,tʰ,,ə,ŋ
teng3,tʰəŋ,˨˩˦,falling-rising,tʰ,,ə,ŋ
